student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
jhwooste,CSC226-001-STADDON-S16,1,8,0,77.999,0,77.999,9.749875,9.749875,0,17.11871412,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,0,5,0,0
jhwooste,CSC226-001-STADDON-S16,1,108,0,948.674,948.674,0,8.703431193,0,8.703431193,15.5748931,0,11,4,13,0,17,18,10,3,7,0.197802198,4.5,0.378947368,92,0,92,0,92,0,1,91,0.989130435,0,0.010869565,0,0,0,0,3
jhwooste,CSC226-001-STADDON-S16,2,38,0,479.056,479.056,0,12.60673684,0,12.60673684,15.82625765,0,3,0,8,1,4,11,1,0,1,0.34375,1.833333333,0.578947368,34,0,34,0,34,0,2,32,0.941176471,0,0.058823529,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,2,9,0,113.996,0,113.996,12.66622222,12.66622222,0,15.80994559,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,6,1,0
jhwooste,CSC226-001-STADDON-S16,2,34,0,189.122,189.122,0,5.403485714,0,5.403485714,15.17326188,0,4,6,2,0,2,7,5,3,2,0.21875,1.4,0.378378378,33,0,33,0,33,0,1,32,0.96969697,0,0.03030303,0,0,0,0,1
jhwooste,CSC226-001-STADDON-S16,2,313,13,2727.677,2727.677,0,8.714623003,0,8.714623003,14.80260647,0,12,15,56,0,55,55,28,20,8,0.238095238,9.166666667,0.464135021,258,0,247,11,258,0,27,231,0.895348837,0.050387597,0.104651163,0,0,0,0,8
jhwooste,CSC226-001-STADDON-S16,2,12,0,89.355,0,89.355,6.873461538,6.873461538,0,0.18455487,0,0,0,0,0,7,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
jhwooste,CSC226-001-STADDON-S16,2,16,0,73.299,73.299,0,4.311705882,0,4.311705882,4.600487691,0,2,3,0,0,2,4,1,1,0,0.266666667,1,0.421052632,15,0,15,0,15,0,0,15,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,2,60,5,609.958,609.958,0,10.16596667,0,10.16596667,16.16526414,0,1,5,6,0,16,10,2,1,1,0.263157895,2.5,0.476190476,44,0,44,0,44,0,6,38,0.863636364,0.113636364,0.136363636,0,0,0,0,3
jhwooste,CSC226-001-STADDON-S16,2,50,0,400.938,400.938,0,7.861529412,0,7.861529412,15.81389103,0,6,4,2,0,11,8,4,1,3,0.2,1.6,0.355555556,40,0,40,0,40,0,0,40,1,0,0,0,0,0,0,1
jhwooste,CSC226-001-STADDON-S16,3,12,0,107.299,0,107.299,8.941583333,8.941583333,0,15.77052409,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,10,0,10,0,10,0,10,0,0,0,1,0,0,9,1,0
jhwooste,CSC226-001-STADDON-S16,3,94,0,664.874,664.874,0,7.07312766,0,7.07312766,15.05562325,0,9,2,10,1,16,14,8,3,5,0.179487179,1.75,0.325581395,78,0,78,0,78,0,0,78,1,0,0,0,0,0,0,9
jhwooste,CSC226-001-STADDON-S16,3,56,0,277.081,277.081,0,4.861070175,0,4.861070175,14.06912988,0,6,4,6,0,10,12,4,1,3,0.255319149,1.714285714,0.444444444,47,0,47,0,47,0,0,47,1,0,0,0,0,0,0,1
jhwooste,CSC226-001-STADDON-S16,3,3,0,9.213,9.213,0,2.30325,0,2.30325,2.329209737,0,0,0,0,0,3,0,0,0,0,0.163823355,0,0.316598632,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,3,42,0,211.978,211.978,0,4.92972093,0,4.92972093,9.007578571,0,6,1,5,0,10,11,1,0,1,0.333333333,2.2,0.578947368,33,0,33,0,33,0,0,33,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,3,90,0,530.959,530.959,0,5.899544444,0,5.899544444,10.36066261,0,8,4,16,1,6,19,10,5,5,0.226190476,4.75,0.431818182,84,0,84,0,84,0,0,84,1,0,0,0,0,0,0,1
jhwooste,CSC226-001-STADDON-S16,3,16,0,57.68,57.68,0,3.392941176,0,3.392941176,9.972915591,0,2,2,0,0,5,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,9,0,155.583,0,155.583,17.287,17.287,0,10.84195861,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
jhwooste,CSC226-001-STADDON-S16,4,42,0,270.579,270.579,0,6.292534884,0,6.292534884,15.7832286,0,4,2,3,0,13,9,0,0,0,0.3,1.5,0.5,30,0,30,0,30,0,0,30,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,20,0,80.12,80.12,0,4.006,0,4.006,14.91731035,0,3,2,0,0,6,4,1,0,1,0.285714286,0.666666667,0.4,14,0,14,0,14,0,0,14,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,30,0,140.246,140.246,0,4.674866667,0,4.674866667,14.09439095,0,4,2,3,0,4,5,4,0,4,0.192307692,0.833333333,0.3125,26,0,26,0,26,0,0,26,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,22,0,60.064,60.064,0,2.611478261,0,2.611478261,12.72268826,0,4,2,0,0,6,5,1,0,1,0.294117647,1,0.454545455,17,0,17,0,17,0,0,17,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,13,0,172.091,0,172.091,13.23776923,13.23776923,0,12.67784914,0,0,0,0,0,3,0,0,0,0,0,0,0.316598632,10,0,10,0,10,0,8,2,0.2,0,0.8,0,0,7,1,0
jhwooste,CSC226-001-STADDON-S16,4,54,0,296.415,296.415,0,5.489166667,0,5.489166667,12.56155202,0,9,4,1,0,8,7,7,3,4,0.152173913,2.333333333,0.285714286,46,0,46,0,46,0,0,46,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,24,0,140.08,140.08,0,5.836666667,0,5.836666667,12.51319419,0,2,2,2,0,4,4,2,1,1,0.2,1.333333333,0.347826087,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,5,0,25.497,25.497,0,5.0994,0,5.0994,12.35708758,0,1,0,0,0,1,0,1,1,0,0,0,0.316598632,4,0,4,0,4,0,0,4,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,4,49,0,182.478,182.478,0,3.64956,0,3.64956,6.853387918,0,7,4,1,0,16,10,2,0,2,0.294117647,3.333333333,0.540540541,34,0,34,0,34,0,0,34,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,5,36,0,97.578,97.578,0,2.637243243,0,2.637243243,5.6162789,0,5,0,7,0,5,8,4,1,3,0.25,1.6,0.432432432,32,0,32,0,32,0,0,32,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,5,13,0,80.587,0,80.587,6.199,6.199,0,5.593995621,0,0,0,0,0,4,0,0,0,0,0.163823355,0,0.316598632,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0
jhwooste,CSC226-001-STADDON-S16,5,58,0,249.319,249.319,0,4.225745763,0,4.225745763,6.70693042,0,10,0,8,1,7,10,9,3,6,0.192307692,1.666666667,0.344827586,52,0,52,0,52,0,0,52,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,6,34,0,213.808,213.808,0,6.1088,0,6.1088,8.508511967,0,5,0,5,0,8,8,2,0,2,0.296296296,1.142857143,0.470588235,27,0,27,0,27,0,0,27,1,0,0,0,0,0,0,0
jhwooste,CSC226-001-STADDON-S16,6,3,0,4.319,0,4.319,1.439666667,1.439666667,0,8.489050254,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
jhwooste,CSC226-001-STADDON-S16,6,65,0,333.07,333.07,0,5.046515152,0,5.046515152,10.37961899,0,7,7,5,0,9,13,6,3,3,0.228070175,2.166666667,0.412698413,57,0,57,0,57,0,0,57,1,0,0,0,0,0,0,0
jtaboad,CSC226-001-STADDON-S16,1,341,18,1573.786,1573.786,0,4.548514451,0,4.548514451,8.472083837,4,7,12,3,38,85,13,47,26,21,0.056521739,3.25,0.111111111,255,6,261,0,261,2,31,230,0.881226054,0.068965517,0.118773946,99,8,0,0,3
jtaboad,CSC226-001-STADDON-S16,1,219,5,930.143,930.143,0,4.227922727,0,4.227922727,8.084710441,2,11,9,7,13,13,9,31,14,17,0.045,3,0.088669951,207,0,207,0,207,0,7,200,0.966183575,0.024154589,0.033816425,94,0,0,0,3
jtaboad,CSC226-001-STADDON-S16,1,7,0,61.182,0,61.182,8.740285714,8.740285714,0,8.078698669,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
jtaboad,CSC226-001-STADDON-S16,1,354,0,1135.013,1135.013,0,3.197219718,0,3.197219718,7.162392637,0,22,13,21,17,42,24,50,19,31,0.077669903,6,0.153354633,310,3,83,230,313,0,4,309,0.987220447,0,0.012779553,131,0,0,0,7
jtaboad,CSC226-001-STADDON-S16,2,881,13,3835.251,3835.251,0,4.343432616,0,4.343432616,11.04065732,2,52,51,82,30,79,48,167,67,100,0.061459667,8,0.121982211,802,2,256,548,804,0,23,781,0.971393035,0.016169154,0.028606965,195,0,0,0,18
jtaboad,CSC226-001-STADDON-S16,2,8,0,189.337,0,189.337,23.667125,23.667125,0,11.02965473,0,0,0,0,0,3,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
jtaboad,CSC226-001-STADDON-S16,2,56,0,455.953,455.953,0,7.999175439,0,7.999175439,11.72113085,0,8,5,0,0,8,4,9,7,2,0.081632653,0.8,0.148148148,49,0,49,0,49,0,0,49,1,0,0,9,0,0,0,0
jtaboad,CSC226-001-STADDON-S16,3,453,10,2528.065,2528.065,0,5.556186813,0,5.556186813,9.63693027,0,23,15,20,8,55,33,33,17,16,0.0859375,8.25,0.170103093,400,0,319,81,400,0,16,384,0.96,0.025,0.04,164,0,0,0,9
jtaboad,CSC226-001-STADDON-S16,3,3,0,4.067,0,4.067,1.355666667,1.355666667,0,9.63693027,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
jtaboad,CSC226-001-STADDON-S16,3,7,0,16.364,0,16.364,2.337714286,2.337714286,0,9.623433653,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
jtaboad,CSC226-001-STADDON-S16,3,219,0,1331.562,1331.562,0,6.052554545,0,6.052554545,11.07761532,0,17,6,14,7,21,18,26,6,20,0.090909091,3.6,0.177339901,199,0,22,177,199,0,1,198,0.994974874,0,0.005025126,73,0,0,0,8
