student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
nkblankl,CSC226-002-BARNES-F15,6,289,0,525.516,525.516,0,1.812124138,0,1.812124138,2.400445255,31,15,25,12,66,37,46,19,27,0.165919283,6.166666667,0.323144105,224,0,224,0,224,0,1,223,0.995535714,0,0.004464286,16,0,0,4
jmreesjo,CSC226-001-BITZER-F15,1,80,1,828.526,828.526,0,10.22871605,0,10.22871605,35.15031007,11,3,0,1,20,4,11,10,1,0.074074074,1,0.137931034,61,0,61,0,61,2,7,54,0.885245902,0.016393443,0.114754098,24,0,0,0
jmreesjo,CSC226-001-BITZER-F15,1,12,0,251.203,251.203,0,19.32330769,0,19.32330769,39.44272941,2,1,0,0,2,3,0,0,0,0.272727273,1,0.428571429,11,0,11,0,11,0,0,11,1,0,0,2,0,0,0
jmreesjo,CSC226-001-BITZER-F15,1,6,0,51.831,0.001,51.83,7.404428571,8.638333333,0.001,39.06635278,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
jmreesjo,CSC226-001-BITZER-F15,1,14,0,40.941,40.941,0,2.7294,0,2.7294,36.32531009,2,2,0,0,2,4,0,0,0,0.307692308,1,0.470588235,13,0,13,0,13,0,0,13,1,0,0,1,0,0,0
jmreesjo,CSC226-001-BITZER-F15,2,18,0,48.817,0,48.817,2.44085,2.44085,0,0.202232539,0,0,0,0,6,0,0,0,0,0,0,0.320891333,14,0,14,0,14,0,9,5,0.357142857,0,0.642857143,0,9,0,0
jmreesjo,CSC226-001-BITZER-F15,2,60,1,316.69,316.69,0,5.191639344,0,5.191639344,9.946574884,4,2,0,0,10,5,1,0,1,0.1,1.25,0.185185185,51,0,51,0,51,0,1,50,0.980392157,0.019607843,0.019607843,19,0,0,1
jmreesjo,CSC226-001-BITZER-F15,2,21,0,39.947,39.947,0,1.815772727,0,1.815772727,8.670999694,2,4,0,0,5,4,2,1,1,0.235294118,0.8,0.363636364,17,0,17,0,17,0,0,17,1,0,0,1,0,0,0
jmreesjo,CSC226-001-BITZER-F15,3,107,0,339.918,339.918,0,3.147388889,0,3.147388889,6.629906477,10,8,5,7,11,7,23,16,7,0.072164948,1,0.134615385,97,0,97,0,97,0,0,97,1,0,0,40,0,0,0
jmreesjo,CSC226-001-BITZER-F15,3,19,0,331.912,0,331.912,15.80533333,15.80533333,0,0.086267027,0,0,0,0,4,0,0,0,0,0.168442904,0,0.320891333,17,0,17,0,17,0,17,0,0,0,1,0,14,3,0
jmreesjo,CSC226-001-BITZER-F15,3,47,0,130.6,130.6,0,2.720833333,0,2.720833333,83.29016325,3,6,2,0,5,8,3,2,1,0.186046512,1.142857143,0.32,43,0,43,0,43,0,0,43,1,0,0,15,0,0,0
jmreesjo,CSC226-001-BITZER-F15,4,47,0,101.412,101.412,0,2.069632653,0,2.069632653,2.79724181,4,2,0,0,19,6,0,0,0,0.2,1,0.333333333,30,0,30,0,30,0,0,30,1,0,0,6,0,0,0
jmreesjo,CSC226-001-BITZER-F15,4,10,0,21.886,0,21.886,2.1886,2.1886,0,2.782141339,0,0,0,0,2,0,0,0,0,0,0,0.320891333,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
jmreesjo,CSC226-001-BITZER-F15,4,289,0,2844.177926,2844.177926,0,9.773807307,0,9.773807307,87.69397333,5,8,7,7,144,19,8,4,4,0.132867133,3.166666667,0.255033557,147,0,147,0,147,0,4,143,0.972789116,0,0.027210884,41,0,0,8
jmreesjo,CSC226-001-BITZER-F15,4,204,0,1054.582,1054.582,0,5.119330097,0,5.119330097,25.42809068,13,9,9,8,60,10,29,22,7,0.06993007,3.333333333,0.136986301,146,0,146,0,146,0,3,143,0.979452055,0,0.020547945,47,0,0,0
jmreesjo,CSC226-001-BITZER-F15,4,22,0,45.966,45.966,0,1.998521739,0,1.998521739,24.08694564,3,2,0,0,7,5,0,0,0,0.3125,1,0.476190476,16,0,16,0,16,0,0,16,1,0,0,1,0,0,0
jmreesjo,CSC226-001-BITZER-F15,4,160,0,688.734,688.734,0,4.277850932,0,4.277850932,18.93915196,11,7,6,3,45,12,15,12,3,0.103448276,2.4,0.198347107,116,0,116,0,116,0,0,116,1,0,0,27,0,0,5
jmreesjo,CSC226-001-BITZER-F15,5,166,73,871.038,871.038,0,5.215796407,0,5.215796407,23.87830618,5,1,7,1,41,9,5,2,3,0.183673469,1.8,0.333333333,111,15,124,2,126,0,77,49,0.388888889,0.579365079,0.611111111,16,0,0,1
jmreesjo,CSC226-001-BITZER-F15,5,19,0,68.234,0,68.234,3.591263158,3.591263158,0,23.85775936,0,0,0,0,10,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
jmreesjo,CSC226-001-BITZER-F15,5,166,0,912.578,912.578,0,5.464538922,0,5.464538922,22.96262961,9,7,18,7,55,13,28,20,8,0.119266055,2.166666667,0.226086957,112,0,110,2,112,0,3,109,0.973214286,0,0.026785714,14,0,0,0
jmreesjo,CSC226-001-BITZER-F15,6,11,0,27.107,27.107,0,2.258916667,0,2.258916667,22.76512403,2,0,0,1,4,3,0,0,0,0.375,0.428571429,0.4,8,0,8,0,8,0,0,8,1,0,0,0,0,0,0
jmreesjo,CSC226-001-BITZER-F15,6,3,0,5.174,0,5.174,1.724666667,1.724666667,0,22.75040579,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
jmreesjo,CSC226-001-BITZER-F15,6,64,0,157.547,157.547,0,2.4238,0,2.4238,2.446853756,4,6,5,0,17,13,2,2,0,0.270833333,2.166666667,0.481481481,48,0,48,0,48,0,0,48,1,0,0,1,0,0,2
jkburney,CSC226-001-BITZER-F15,1,435,28,3150.505,3150.505,0,7.225928899,0,7.225928899,11.67280856,36,43,4,9,32,24,68,52,16,0.065395095,6,0.129380054,404,0,403,1,404,0,37,367,0.908415842,0.069306931,0.091584158,48,0,0,10
jkburney,CSC226-001-BITZER-F15,1,68,0,372.945,372.945,0,5.405,0,5.405,11.37385112,5,7,2,2,2,6,10,7,3,0.089552239,2,0.171428571,67,0,67,0,67,0,0,67,1,0,0,13,0,0,3
jkburney,CSC226-001-BITZER-F15,1,9,0,65.514,0,65.514,7.279333333,7.279333333,0,11.36504023,0,0,0,0,2,0,0,0,0,0,0,0.320891333,7,0,7,0,7,0,5,2,0.285714286,0,0.714285714,0,5,0,0
jkburney,CSC226-001-BITZER-F15,1,16,0,60.753,60.753,0,3.573705882,0,3.573705882,11.18624083,2,3,0,0,1,4,1,1,0,0.25,1,0.4,16,0,16,0,16,0,0,16,1,0,0,1,0,0,0
jkburney,CSC226-001-BITZER-F15,1,147,17,755.905,755.905,0,5.107466216,0,5.107466216,12.4071439,10,7,4,7,6,14,14,11,3,0.112,3.5,0.217054264,142,0,142,0,142,0,17,125,0.88028169,0.11971831,0.11971831,31,0,0,7
jkburney,CSC226-001-BITZER-F15,2,9,0,52.435,0,52.435,5.826111111,5.826111111,0,12.39850128,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
jkburney,CSC226-001-BITZER-F15,2,235,2,1817.207,1817.207,0,7.700029661,0,7.700029661,16.58990316,10,15,37,12,10,38,36,26,10,0.171171171,9.5,0.336283186,224,2,226,0,226,0,4,222,0.982300885,0.008849558,0.017699115,34,0,0,2
jkburney,CSC226-001-BITZER-F15,2,34,0,157.064,157.064,0,4.487542857,0,4.487542857,15.41283024,3,5,2,0,3,7,3,3,0,0.21875,1.4,0.378378378,32,0,32,0,32,0,0,32,1,0,0,3,0,0,1
jkburney,CSC226-001-BITZER-F15,2,297,3,1779.227,1779.227,0,5.970560403,0,5.970560403,14.22962433,28,10,23,12,14,37,36,28,8,0.132142857,9.25,0.26056338,284,0,284,0,284,0,4,280,0.985915493,0.01056338,0.014084507,52,0,0,3
jkburney,CSC226-001-BITZER-F15,3,7,0,49.276,0,49.276,7.039428571,7.039428571,0,14.21853913,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
jkburney,CSC226-001-BITZER-F15,3,138,0,719.133,719.133,0,5.173618705,0,5.173618705,13.43885903,7,5,17,2,23,22,9,5,4,0.189655172,5.5,0.366666667,116,0,116,0,116,0,0,116,1,0,0,10,0,0,8
jkburney,CSC226-001-BITZER-F15,3,55,0,197.714,197.714,0,3.530607143,0,3.530607143,12.97413371,5,1,8,1,3,12,3,2,1,0.226415094,2.4,0.413793103,53,0,53,0,53,0,0,53,1,0,0,12,0,0,1
jkburney,CSC226-001-BITZER-F15,3,16,0,39.702,39.702,0,2.335411765,0,2.335411765,12.83150195,2,2,0,0,4,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0
jkburney,CSC226-001-BITZER-F15,4,21,0,356.395,356.395,0,16.19977273,0,16.19977273,15.95866569,5,2,0,0,2,6,1,0,1,0.3,1,0.461538462,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0
jkburney,CSC226-001-BITZER-F15,4,10,0,51.767,0,51.767,5.1767,5.1767,0,15.94912825,0,0,0,0,2,0,0,0,0,0,0,0.320891333,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
jkburney,CSC226-001-BITZER-F15,4,135,0,480.93,480.93,0,3.53625,0,3.53625,14.78172852,13,3,14,0,8,19,11,4,7,0.1484375,3.166666667,0.28358209,128,0,128,0,128,0,0,128,1,0,0,11,0,0,9
jkburney,CSC226-001-BITZER-F15,5,20,0,52.093,52.093,0,2.480619048,0,2.480619048,14.61711257,3,0,4,0,2,6,1,0,1,0.315789474,1.2,0.5,19,0,19,0,19,0,0,19,1,0,0,0,0,0,1
jkburney,CSC226-001-BITZER-F15,5,11,0,42.766,0,42.766,3.887818182,3.887818182,0,14.61031211,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
jkburney,CSC226-001-BITZER-F15,5,130,0,401.42,401.42,0,3.064274809,0,3.064274809,13.74179995,6,0,18,5,7,20,9,7,2,0.161290323,3.333333333,0.307692308,124,0,124,0,124,0,0,124,1,0,0,11,0,0,8
jkburney,CSC226-001-BITZER-F15,6,39,0,196.953,196.953,0,4.923825,0,4.923825,13.81110207,2,0,8,0,4,10,0,0,0,0.277777778,1.428571429,0.465116279,36,0,36,0,36,0,0,36,1,0,0,0,0,0,5
jkburney,CSC226-001-BITZER-F15,6,7,0,20.72,0,20.72,2.96,2.96,0,13.80568041,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,1,4,0
jkburney,CSC226-001-BITZER-F15,6,59,0,378.328,378.328,0,6.305466667,0,6.305466667,13.63279299,7,4,9,2,2,11,11,5,6,0.189655172,1.833333333,0.34375,58,0,58,0,58,0,0,58,1,0,0,6,0,0,0
rrichar3,CSC226-001-BITZER-F15,1,77,4,472.138,472.138,0,6.131662338,0,6.131662338,8.406128772,1,5,8,7,13,8,13,10,3,0.137931034,2,0.258064516,64,0,64,0,64,0,6,58,0.90625,0.0625,0.09375,0,0,0,5
rrichar3,CSC226-001-BITZER-F15,1,99,3,454.851,454.851,0,4.503475248,0,4.503475248,8.079665454,7,5,5,5,13,17,5,1,4,0.2,5.666666667,0.386363636,88,0,88,0,88,0,3,85,0.965909091,0.034090909,0.034090909,0,0,0,11
rrichar3,CSC226-001-BITZER-F15,1,6,0,51.203,0,51.203,8.533833333,8.533833333,0,8.064611232,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,4,0,4,0,4,0,4,0,0,0,1,0,4,0,0
rrichar3,CSC226-001-BITZER-F15,1,12,0,75.734,75.734,0,5.825692308,0,5.825692308,7.861980537,2,2,0,0,1,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,1,14,0,50.967,50.967,0,3.1854375,0,3.1854375,7.636423546,2,2,0,0,4,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,2,8,0,37.905,0,37.905,4.738125,4.738125,0,7.623678731,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,6,0,6,0,6,0,6,0,0,0,1,0,6,0,0
rrichar3,CSC226-001-BITZER-F15,2,16,0,133.486,133.486,0,7.852117647,0,7.852117647,8.150125727,6,1,0,0,2,4,3,2,1,0.266666667,1,0.421052632,15,0,15,0,15,0,0,15,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,2,19,0,89.061,89.061,0,4.45305,0,4.45305,7.896415004,3,2,0,0,3,4,1,0,1,0.235294118,0.8,0.363636364,17,0,17,0,17,0,0,17,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,3,70,0,536.907,536.907,0,7.562070423,0,7.562070423,9.17066423,3,10,8,3,4,17,7,6,1,0.253731343,2.428571429,0.459459459,67,0,67,0,67,0,0,67,1,0,0,0,0,0,6
rrichar3,CSC226-001-BITZER-F15,3,12,0,29.434,0,29.434,2.452833333,2.452833333,0,9.16076644,0,0,0,0,2,0,0,0,0,0,0,0.320891333,10,0,10,0,10,0,9,1,0.1,0,0.9,0,9,0,0
rrichar3,CSC226-001-BITZER-F15,3,26,0,151.406,151.406,0,5.60762963,0,5.60762963,8.993615902,3,5,0,0,3,7,1,1,0,0.291666667,1,0.451612903,24,0,24,0,24,0,0,24,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,4,26,0,148.313,148.313,0,5.493074074,0,5.493074074,8.909964924,4,3,0,0,6,6,1,0,1,0.285714286,1,0.444444444,21,0,21,0,21,0,0,21,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,4,10,0,65.759,0,65.759,6.5759,6.5759,0,8.901865685,0,0,0,0,2,0,0,0,0,0,0,0.320891333,8,0,8,0,8,0,7,1,0.125,0,0.875,0,7,0,0
rrichar3,CSC226-001-BITZER-F15,4,459,0,4626.989,4626.989,0,10.01512771,0,10.01512771,34.51949001,46,15,40,13,71,88,26,14,12,0.227979275,14.66666667,0.448979592,391,0,391,0,391,0,5,386,0.987212276,0,0.012787724,18,0,0,32
rrichar3,CSC226-001-BITZER-F15,5,20,0,247.759,247.759,0,11.79804762,0,11.79804762,33.96439904,4,0,3,0,3,5,2,1,1,0.277777778,1,0.434782609,18,0,18,0,18,0,0,18,1,0,0,4,0,0,0
rrichar3,CSC226-001-BITZER-F15,5,24,0,84.296,84.296,0,3.37184,0,3.37184,32.55959021,2,4,3,0,4,8,1,0,1,0.380952381,1,0.551724138,21,0,21,0,21,0,0,21,1,0,0,0,0,0,0
rrichar3,CSC226-001-BITZER-F15,5,232,0,1793.331,1793.331,0,7.696699571,0,7.696699571,33.48236957,23,4,17,8,21,43,9,6,3,0.202830189,7.166666667,0.394495413,212,0,212,0,212,0,0,212,1,0,0,16,0,0,30
rrichar3,CSC226-001-BITZER-F15,6,18,0,98.038,98.038,0,5.159894737,0,5.159894737,32.92622014,3,0,0,1,6,4,0,0,0,0.307692308,0.571428571,0.4,13,0,13,0,13,0,0,13,1,0,0,0,0,0,1
rrichar3,CSC226-001-BITZER-F15,6,3,0,4.791,0,4.791,1.597,1.597,0,32.89867256,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
rrichar3,CSC226-001-BITZER-F15,6,96,0,398.204,398.204,0,4.105195876,0,4.105195876,5.598984673,15,12,5,0,13,12,20,18,2,0.142857143,2,0.266666667,84,0,84,0,84,0,0,84,1,0,0,0,0,0,1
agescoba,CSC226-002-BARNES-F15,1,97,1,465.285,465.285,0,4.747806122,0,4.747806122,11.81001344,6,13,2,0,33,4,17,8,9,0.070175439,1,0.131147541,65,0,65,0,65,4,8,57,0.876923077,0.015384615,0.123076923,2,0,0,0
agescoba,CSC226-002-BARNES-F15,1,29,0,160.505,160.505,0,5.350166667,0,5.350166667,10.98251346,2,3,0,3,8,4,4,3,1,0.181818182,1.333333333,0.32,22,0,22,0,22,0,0,22,1,0,0,0,0,0,1
agescoba,CSC226-002-BARNES-F15,1,16,0,171.42,0,171.42,10.08352941,10.08352941,0,0.053740115,0,0,0,0,4,0,0,0,0,0,0,0.320891333,13,0,13,0,13,0,10,3,0.230769231,0,0.769230769,0,9,1,0
agescoba,CSC226-002-BARNES-F15,1,22,0,84.62,84.62,0,3.679130435,0,3.679130435,7.962904978,5,2,0,0,5,4,3,3,0,0.222222222,1,0.363636364,18,0,18,0,18,0,0,18,1,0,0,3,0,0,0
agescoba,CSC226-002-BARNES-F15,2,53,0,377.222,377.222,0,6.985592593,0,6.985592593,13.44295359,4,4,4,0,16,8,4,2,2,0.210526316,1.333333333,0.363636364,38,0,38,0,38,0,0,38,1,0,0,0,0,0,1
agescoba,CSC226-002-BARNES-F15,2,8,0,76.421,0,76.421,9.552625,9.552625,0,13.37273596,0,0,0,0,2,0,0,0,0,0,0,0.320891333,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,5,0,0
agescoba,CSC226-002-BARNES-F15,2,30,0,82.244,82.244,0,2.653032258,0,2.653032258,11.5966982,3,2,1,0,5,6,0,0,0,0.230769231,1.2,0.387096774,26,0,26,0,26,0,0,26,1,0,0,0,0,0,4
agescoba,CSC226-002-BARNES-F15,3,47,0,345.54,345.54,0,7.19875,0,7.19875,13.72154847,4,4,1,3,10,8,4,2,2,0.210526316,1.142857143,0.355555556,38,0,38,0,38,0,0,38,1,0,0,0,0,0,0
agescoba,CSC226-002-BARNES-F15,3,12,0,12.442,0,12.442,0.957076923,0.957076923,0,0.047376154,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,10,0,10,0,10,0,10,0,0,0,1,0,10,0,0
agescoba,CSC226-002-BARNES-F15,3,33,0,119.275,119.275,0,3.508088235,0,3.508088235,4.515677876,4,4,0,0,8,7,1,0,1,0.269230769,1,0.424242424,26,0,26,0,26,0,0,26,1,0,0,0,0,0,0
agescoba,CSC226-002-BARNES-F15,4,23,0,116.323,116.323,0,4.846791667,0,4.846791667,8.277913807,4,2,0,0,6,6,0,0,0,0.333333333,1,0.5,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
agescoba,CSC226-002-BARNES-F15,4,11,0,75.006,0,75.006,6.818727273,6.818727273,0,8.22457648,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,8,1,0
agescoba,CSC226-002-BARNES-F15,4,64,0,298.737,298.737,0,4.526318182,0,4.526318182,14.01601689,8,2,0,2,15,10,2,0,2,0.196078431,1.666666667,0.350877193,51,0,51,0,51,0,0,51,1,0,0,5,0,0,4
agescoba,CSC226-002-BARNES-F15,5,17,0,83.456,83.456,0,4.636444444,0,4.636444444,12.61759037,3,0,3,0,4,5,1,1,0,0.357142857,1,0.526315789,14,0,14,0,14,0,0,14,1,0,0,0,0,0,0
agescoba,CSC226-002-BARNES-F15,5,11,0,29.524,0,29.524,2.684,2.684,0,12.552862,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
agescoba,CSC226-002-BARNES-F15,5,55,0,459.386,459.386,0,8.203321429,0,8.203321429,16.70737079,2,0,11,1,11,11,3,2,1,0.244444444,1.833333333,0.431372549,45,0,45,0,45,0,0,45,1,0,0,0,0,0,3
agescoba,CSC226-002-BARNES-F15,6,12,0,29.292,29.292,0,2.253230769,0,2.253230769,16.0214646,2,0,0,1,5,3,0,0,0,0.375,0.428571429,0.4,8,0,8,0,8,0,0,8,1,0,0,0,0,0,0
agescoba,CSC226-002-BARNES-F15,6,3,0,5.751,0,5.751,1.917,1.917,0,15.97656826,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
agescoba,CSC226-002-BARNES-F15,6,68,0,265.664,265.664,0,3.850202899,0,3.850202899,4.508011232,5,6,9,0,19,11,9,7,2,0.22,1.833333333,0.392857143,49,1,50,0,50,0,0,50,1,0,0,2,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,1,55,1,416.91,416.91,0,7.314210526,0,7.314210526,10.58428242,2,4,3,0,8,6,3,1,2,0.125,1.5,0.230769231,49,0,49,0,49,0,1,48,0.979591837,0.020408163,0.020408163,20,0,0,1
gwaugsbu,CSC226-001-BITZER-F15,1,27,1,114.687,114.687,0,4.095964286,0,4.095964286,8.972196307,2,3,0,0,6,3,2,2,0,0.142857143,1,0.25,22,0,22,0,22,0,1,21,0.954545455,0.045454545,0.045454545,4,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,1,7,0,197.953,0,197.953,28.279,28.279,0,8.943397584,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
gwaugsbu,CSC226-001-BITZER-F15,1,28,0,117.027,117.027,0,4.035413793,0,4.035413793,8.062244243,2,2,1,0,3,5,0,0,0,0.192307692,1.25,0.333333333,26,0,26,0,26,0,0,26,1,0,0,10,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,2,9,0,97.751,0,97.751,10.86122222,10.86122222,0,8.042763722,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
gwaugsbu,CSC226-001-BITZER-F15,2,186,2,899.514,899.514,0,4.810235294,0,4.810235294,6.80296456,4,11,16,1,25,9,23,12,11,0.05625,2.25,0.109756098,162,0,162,0,162,0,2,160,0.987654321,0.012345679,0.012345679,74,0,0,1
gwaugsbu,CSC226-001-BITZER-F15,2,70,0,302.448,302.448,0,4.259830986,0,4.259830986,6.516842413,4,3,2,0,9,6,3,1,2,0.096774194,1.2,0.179104478,62,0,62,0,62,0,0,62,1,0,0,21,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,3,291,0,1839.161,1839.161,0,6.298496575,0,6.298496575,9.966245102,2,13,31,5,32,18,33,10,23,0.069230769,2.571428571,0.134831461,260,0,260,0,260,0,0,260,1,0,0,102,0,0,5
gwaugsbu,CSC226-001-BITZER-F15,3,11,0,63.523,0,63.523,5.774818182,5.774818182,0,9.960881804,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
gwaugsbu,CSC226-001-BITZER-F15,3,51,0,204.799,204.799,0,3.938442308,0,3.938442308,9.832927857,4,4,1,0,7,7,2,0,2,0.155555556,1,0.269230769,45,0,45,0,45,0,0,45,1,0,0,13,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,4,85,0,880.5079263,880.5079263,0,10.23846426,0,10.23846426,22.80380841,9,4,2,0,8,7,8,3,5,0.08974359,1.166666667,0.166666667,78,0,78,0,78,0,0,78,1,0,0,25,0,0,1
gwaugsbu,CSC226-001-BITZER-F15,4,20,0,32.119,0,32.119,1.60595,1.60595,0,22.80443209,0,0,0,0,13,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
gwaugsbu,CSC226-001-BITZER-F15,4,663,0,5307.806779,5307.806779,0,7.993684908,0,7.993684908,32.62915829,34,13,76,7,92,77,53,17,36,0.135325132,12.83333333,0.267826087,572,0,572,0,572,0,3,569,0.994755245,0,0.005244755,133,0,0,27
gwaugsbu,CSC226-001-BITZER-F15,5,75,0,1030.435,1030.435,0,13.55835526,0,13.55835526,33.42891514,4,0,7,0,6,8,3,0,3,0.114285714,1.6,0.213333333,70,0,70,0,70,0,0,70,1,0,0,29,0,0,1
gwaugsbu,CSC226-001-BITZER-F15,5,14,0,145.056,0,145.056,10.36114286,10.36114286,0,33.41865797,0,0,0,0,3,0,0,0,0,0,0,0.320891333,11,0,11,0,11,0,9,2,0.181818182,0,0.818181818,0,9,0,0
gwaugsbu,CSC226-001-BITZER-F15,5,141,0,1409.293926,1409.293926,0,9.994992385,0,9.994992385,35.23659452,3,5,17,3,18,14,14,3,11,0.115702479,2.333333333,0.220472441,123,0,123,0,123,0,2,121,0.983739837,0,0.016260163,35,0,0,1
gwaugsbu,CSC226-001-BITZER-F15,5,7,0,39.774,0,39.774,5.682,5.682,0,35.22666779,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
gwaugsbu,CSC226-001-BITZER-F15,5,23,0,98.171,98.171,0,4.090458333,0,4.090458333,34.97810704,1,2,3,0,3,5,1,0,1,0.238095238,1.25,0.4,21,0,21,0,21,0,0,21,1,0,0,3,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,5,28,0,81.259,81.259,0,2.802034483,0,2.802034483,34.68420732,2,2,4,0,4,7,1,1,0,0.28,1.4,0.466666667,25,0,25,0,25,0,0,25,1,0,0,1,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,6,10,0,72.161,0,72.161,7.2161,7.2161,0,34.67472899,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
gwaugsbu,CSC226-001-BITZER-F15,6,31,0,145.943,145.943,0,4.56071875,0,4.56071875,34.36727322,2,2,2,1,3,7,0,0,0,0.24137931,1.166666667,0.4,29,0,29,0,29,0,0,29,1,0,0,8,0,0,0
gwaugsbu,CSC226-001-BITZER-F15,6,84,0,539.012,539.012,0,6.341317647,0,6.341317647,22.34406773,6,8,9,0,11,13,10,3,7,0.175675676,2.166666667,0.325,74,0,74,0,74,0,0,74,1,0,0,8,0,0,0
tcunnin,CSC226-001-BITZER-F15,1,151,10,2562.435926,2562.435926,0,16.74794723,0,16.74794723,68.39398863,6,9,2,1,21,10,8,6,2,0.084033613,2.5,0.162601626,132,0,132,0,132,0,13,119,0.901515152,0.075757576,0.098484848,50,0,0,0
tcunnin,CSC226-001-BITZER-F15,1,33,0,189.239,189.239,0,5.565852941,0,5.565852941,60.94760893,4,2,2,0,2,4,4,2,2,0.125,1.333333333,0.228571429,32,0,32,0,32,0,0,32,1,0,0,5,0,0,0
tcunnin,CSC226-001-BITZER-F15,1,12,0,279.596,0,279.596,23.29966667,23.29966667,0,60.76965296,0,0,0,0,4,0,0,0,0,0,0,0.320891333,8,0,8,0,8,0,5,3,0.375,0,0.625,0,5,0,0
tcunnin,CSC226-001-BITZER-F15,1,110,0,1180.358926,1180.358926,0,10.6338642,0,10.6338642,58.91873108,13,9,8,1,2,13,18,12,6,0.119266055,3.25,0.230088496,109,0,109,0,109,0,0,109,1,0,0,19,0,0,2
tcunnin,CSC226-001-BITZER-F15,2,9,0,151.152,0,151.152,16.79466667,16.79466667,0,58.8167323,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
tcunnin,CSC226-001-BITZER-F15,2,191,4,1557.797,1557.797,0,8.113526042,0,8.113526042,45.82591585,10,9,5,7,18,18,13,10,3,0.105882353,4.5,0.206896552,173,1,174,0,174,0,4,170,0.977011494,0.022988506,0.022988506,57,0,0,5
