"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"ebbode","CSC226-002-BARNES-F16",-2.98641779145092,0.474299385171459,1.20471303304348,0.350168392859628,1.30679475129445,-0.383989813728423,-0.628324492974094
"ebbode","CSC226-002-BARNES-F16",0.777210530095648,0.330631465188277,0.988146976900905,1.24207613357837,2.71331922882025,-0.136563067266812,-0.333741294156883
"cwcarrol","CSC226-001-BARNES-F16",-0.0285626001330882,1.50199127375454,-1.70213844047372,2.66866810380214,-0.861510558376427,2.02807672056656,1.10728398144821
"cwcarrol","CSC226-001-BARNES-F16",-5.34234015694824,-2.32299206232426,0.57164515702498,-1.2538032780202,-0.733805591051906,0.641742194934205,-1.83627926703635
"cwcarrol","CSC226-001-BARNES-F16",2.20819040217578,-1.1012978611404,1.13383096046309,-1.76354933503916,-1.33352436819624,-0.2133258041266,0.238020485744837
"cwcarrol","CSC226-001-BARNES-F16",1.15013268157609,-1.28867671851105,0.624923590170128,-1.6725379311755,-2.20300653514691,-0.144762795545354,-0.0784007927934798
"cwcarrol","CSC226-001-BARNES-F16",1.21222275723267,-1.40623200008243,0.345874960585219,-1.06917664631838,-1.08999725095313,-0.0917103375068605,-0.198100337673309
"cwcarrol","CSC226-001-BARNES-F16",-4.67522746273722,-1.99639861779663,0.134056416012232,-2.32412963055246,1.10487469861962,0.585511571254545,1.24852786219246
"hsnelakk","CSC226-002-BARNES-F16",0.404659804199531,3.07868119880717,-0.485885787786034,3.30978436192387,-0.441517936995111,1.347112196013,0.5958420079148
"hsnelakk","CSC226-002-BARNES-F16",2.11017401416484,0.237302924451357,-0.0709584556094014,-0.722345596469808,-2.29208586251193,-1.02902067723586,0.249914498500928
"hsnelakk","CSC226-002-BARNES-F16",-1.18091540877907,1.77204083813821,0.311002928567685,0.605989595832042,-1.67485428696169,-2.03689518775085,-0.198293831277044
"hsnelakk","CSC226-002-BARNES-F16",0.782057652730492,0.536735052358746,-1.25043170409875,-1.0061740867328,-1.86406809447434,-0.316653118980365,0.212028477477513
"hsnelakk","CSC226-002-BARNES-F16",1.01435344691279,-0.298271762637699,0.0849584687826189,0.180169448052938,-1.23796661838209,-0.159758767965073,-0.248375852252361
"hsnelakk","CSC226-002-BARNES-F16",1.78416249195641,1.11426654136968,-0.0781882351945141,-2.00528997681896,-1.14370574291477,-0.439793282278944,0.353705473350062
"psingh8","CSC226-002-BARNES-F16",-1.73881071096374,-0.0585538735016125,-0.38759227969006,3.19318179691488,-1.24659773750055,4.12833705979745,3.06805897814161
"psingh8","CSC226-002-BARNES-F16",2.9267502180832,-0.751541750262129,0.381916796370892,-0.135718704012156,-1.43611699478038,0.195268120211,-0.141805521458151
"psingh8","CSC226-002-BARNES-F16",0.87670023223619,-2.23488122783423,-1.00864398074272,0.811070196338961,-1.61592884695729,-0.373065442358775,0.153712007945358
"psingh8","CSC226-002-BARNES-F16",-1.84133758932874,-0.751897830200125,0.105013100070669,-2.37858342228639,-2.8132488849537,-0.400704265383212,0.560966216573704
"psingh8","CSC226-002-BARNES-F16",-0.102178789885339,-1.05674287172145,-0.388450302940451,-1.03814564578468,-1.91633553885158,-0.325952964555052,0.19677413262858
"psingh8","CSC226-002-BARNES-F16",1.3126344855715,-1.64977761323583,-0.874816836626212,-0.692412794210678,-2.35338184082818,-1.29594883989903,0.675995298051766
